xStart	yStart	Y	InitPos=0
97903	0.788662	97995.000000
98265	0.968724	98361.000000
98838	0.957001	98974.000000
98853	0.937066	98989.000000
98868	0.916850	99013.000000
98980	0.907763	99056.000000
99703	2.046261	99803.000000
99909	1.798125	100033.000000
99912	1.782013	100036.000000
99915	1.766298	100039.000000
99918	1.750614	100042.000000
99921	1.734364	100045.000000
99924	1.718216	100048.000000
99927	1.699521	100051.000000
99930	1.682082	100054.000000
99933	1.662819	100057.000000
99936	1.644085	100060.000000
99939	1.625451	100064.000000
99943	1.607764	100067.000000
99946	1.591655	100070.000000
99949	1.573021	100073.000000
99952	1.555177	100076.000000
99955	1.537614	100079.000000
99958	1.519574	100082.000000
99961	1.502030	100085.000000
99964	1.484512	100088.000000
99967	1.466031	100091.000000
99970	1.447295	100094.000000
99973	1.430543	100097.000000
99976	1.413360	100100.000000
99979	1.395766	100103.000000
99982	1.378928	100106.000000
99985	1.361916	100109.000000
99988	1.345084	100112.000000
99991	1.329086	100115.000000
99994	1.312633	100118.000000
99997	1.296363	100121.000000
100000	1.279936	100124.000000
100003	1.260185	100128.000000
100007	1.244305	100131.000000
100010	1.228090	100134.000000
100013	1.212717	100137.000000
100016	1.193896	100141.000000
100020	1.173963	100145.000000
100024	1.156190	100149.000000
100028	1.139700	100153.000000
100032	1.122370	100157.000000
100036	1.105937	100161.000000
100040	1.086542	100166.000000
100045	1.069043	100171.000000
100050	1.050878	100176.000000
100055	1.031132	100183.000000
100062	1.010677	100192.000000
100071	0.992850	100200.000000
100079	0.973738	100210.000000
100089	0.967701	100276.000000
100155	0.957162	100276.000000
100709	1.407777	100816.000000
101109	1.395104	101232.000000
101111	1.378981	101234.000000
101113	1.363314	101236.000000
101115	1.347798	101238.000000
101117	1.332876	101240.000000
101119	1.318270	101242.000000
101121	1.304012	101244.000000
101123	1.289962	101246.000000
101125	1.275614	101248.000000
101127	1.261853	101250.000000
101129	1.241967	101253.000000
101132	1.228554	101255.000000
101134	1.212456	101258.000000
101137	1.197030	101261.000000
101140	1.178063	101265.000000
101144	1.161854	101268.000000
101147	1.141747	101272.000000
101151	1.125003	101275.000000
101154	1.109475	101278.000000
101157	1.092466	101282.000000
101161	1.075615	101286.000000
